Fri Jun 10 22:57:25 2022,cacheprof,-fstg-lift-lams,327.933000,11.573486,9.336182,0.000000,0.529358,0.000000
Fri Jun 10 22:57:33 2022,cacheprof,-fstg-lift-lams,340.324000,11.967773,9.646545,0.000000,0.548523,0.000000
Fri Jun 10 22:57:48 2022,cacheprof,-fstg-lift-lams,324.559000,11.229004,9.016235,0.000000,0.516602,0.000000
Fri Jun 10 22:58:18 2022,cacheprof,-fstg-lift-lams,318.833000,10.976074,8.822449,0.000000,0.495850,0.000000
Fri Jun 10 22:58:31 2022,cacheprof,-fstg-lift-lams,336.125000,11.751465,9.466492,0.000000,0.534668,0.000000
Fri Jun 10 22:58:39 2022,cacheprof,-fstg-lift-lams,325.318000,11.351562,9.137634,0.000000,0.535583,0.000000
Fri Jun 10 22:58:52 2022,cacheprof,-fstg-lift-lams,304.691000,10.478149,8.402100,0.000000,0.479370,0.000000
Fri Jun 10 22:58:58 2022,cacheprof,-fstg-lift-lams,324.907000,11.153320,8.936768,0.000000,0.516663,0.000000
Fri Jun 10 22:59:04 2022,cacheprof,-fstg-lift-lams,304.922000,10.465149,8.395508,0.000000,0.481873,0.000000
Fri Jun 10 22:59:11 2022,cacheprof,-fstg-lift-lams,350.187000,12.179810,9.805115,0.000000,0.554932,0.000000
Fri Jun 10 22:59:27 2022,constraints,-fstg-lift-lams,3209.113000,59.665344,36.060364,0.000000,4.508301,0.000000
Fri Jun 10 22:59:42 2022,constraints,-fstg-lift-lams,3210.171000,59.338135,35.847717,0.000000,4.498291,0.000000
Fri Jun 10 23:00:26 2022,constraints,-fstg-lift-lams,3209.956000,59.231323,35.617126,0.000000,4.478394,0.000000
Fri Jun 10 23:00:51 2022,constraints,-fstg-lift-lams,3222.205000,59.421082,35.774292,0.000000,4.499573,0.000000
Fri Jun 10 23:01:20 2022,constraints,-fstg-lift-lams,3215.642000,59.274597,35.648987,0.000000,4.484924,0.000000
Fri Jun 10 23:02:12 2022,constraints,-fstg-lift-lams,3200.543000,58.600525,35.317871,0.000000,4.462830,0.000000
Fri Jun 10 23:02:39 2022,constraints,-fstg-lift-lams,3216.583000,59.223816,35.586548,0.000000,4.492981,0.000000
Fri Jun 10 23:03:05 2022,constraints,-fstg-lift-lams,3203.113000,58.607056,35.306580,0.000000,4.465088,0.000000
Fri Jun 10 23:03:42 2022,constraints,-fstg-lift-lams,3221.035000,59.123779,35.550842,0.000000,4.503418,0.000000
Fri Jun 10 23:04:07 2022,constraints,-fstg-lift-lams,3207.899000,58.914001,35.473145,0.000000,4.470337,0.000000
Fri Jun 10 23:04:59 2022,hash,-fstg-lift-lams,6668.494000,119.821289,70.253906,0.000000,11.172913,0.000000
Fri Jun 10 23:05:40 2022,hash,-fstg-lift-lams,6596.743000,121.779602,72.473938,0.000000,11.132019,0.000000
Fri Jun 10 23:06:17 2022,hash,-fstg-lift-lams,6677.267000,121.202576,71.109253,0.000000,11.181274,0.000000
Fri Jun 10 23:07:14 2022,hash,-fstg-lift-lams,6537.625000,118.700806,69.751648,0.000000,10.969116,0.000000
Fri Jun 10 23:07:57 2022,hash,-fstg-lift-lams,6650.879000,120.496460,70.755493,0.000000,11.133545,0.000000
Fri Jun 10 23:08:50 2022,hash,-fstg-lift-lams,6642.865000,120.541016,70.722595,0.000000,11.118408,0.000000
Fri Jun 10 23:09:49 2022,hash,-fstg-lift-lams,6565.407000,118.518616,69.596313,0.001038,11.006042,0.000000
Fri Jun 10 23:10:42 2022,hash,-fstg-lift-lams,6719.129000,120.113342,70.508118,0.000000,11.231812,0.000000
Fri Jun 10 23:11:39 2022,hash,-fstg-lift-lams,6577.985000,118.588684,69.621460,0.000000,11.034546,0.000000
Fri Jun 10 23:12:30 2022,hash,-fstg-lift-lams,6604.007000,119.610474,70.228882,0.000000,11.083679,0.000000
Fri Jun 10 23:13:24 2022,bernouilli,-fstg-lift-lams,1436.946000,26.398438,15.833801,0.000000,2.069519,0.000000
Fri Jun 10 23:13:44 2022,bernouilli,-fstg-lift-lams,1448.712000,26.706909,15.988464,0.000000,2.084717,0.000000
Fri Jun 10 23:14:03 2022,bernouilli,-fstg-lift-lams,1436.780000,26.661072,15.995117,0.000000,2.070374,0.000000
Fri Jun 10 23:14:11 2022,bernouilli,-fstg-lift-lams,1458.593000,26.975830,16.186340,0.000000,2.096863,0.000000
Fri Jun 10 23:14:31 2022,bernouilli,-fstg-lift-lams,1437.509000,26.486633,15.883362,0.000000,2.067322,0.000000
Fri Jun 10 23:14:42 2022,bernouilli,-fstg-lift-lams,1439.203000,26.543457,15.908936,0.000000,2.069702,0.000000
Fri Jun 10 23:14:52 2022,bernouilli,-fstg-lift-lams,1434.910000,26.584351,15.935364,0.000000,2.066956,0.000000
Fri Jun 10 23:15:01 2022,bernouilli,-fstg-lift-lams,1452.851000,26.573120,15.912781,0.000000,2.089661,0.000000
Fri Jun 10 23:15:29 2022,bernouilli,-fstg-lift-lams,1463.521000,27.100708,16.247498,0.000000,2.105225,0.000000
Fri Jun 10 23:15:46 2022,bernouilli,-fstg-lift-lams,1460.206000,27.043762,16.185181,0.000000,2.101074,0.000000
Fri Jun 10 23:15:58 2022,exp3_8,-fstg-lift-lams,1115.288000,20.927856,12.823242,0.000000,1.555481,0.000000
Fri Jun 10 23:16:11 2022,exp3_8,-fstg-lift-lams,1109.542000,20.748657,12.703857,0.000000,1.556274,0.000000
Fri Jun 10 23:16:33 2022,exp3_8,-fstg-lift-lams,1112.953000,21.051514,12.933655,0.000000,1.551086,0.000000
Fri Jun 10 23:16:42 2022,exp3_8,-fstg-lift-lams,1111.433000,20.852051,12.808838,0.000000,1.550110,0.000000
Fri Jun 10 23:16:53 2022,exp3_8,-fstg-lift-lams,1109.102000,20.869141,12.796326,0.000000,1.553528,0.000000
Fri Jun 10 23:17:04 2022,exp3_8,-fstg-lift-lams,1115.067000,20.799866,12.725464,0.000000,1.565430,0.000000
Fri Jun 10 23:17:23 2022,exp3_8,-fstg-lift-lams,1113.643000,20.699158,12.676208,0.000000,1.552734,0.000000
Fri Jun 10 23:17:35 2022,exp3_8,-fstg-lift-lams,1110.616000,20.772583,12.752014,0.000000,1.548767,0.000000
Fri Jun 10 23:17:48 2022,exp3_8,-fstg-lift-lams,1111.614000,20.657715,12.675720,0.000000,1.551270,0.000000
Fri Jun 10 23:17:57 2022,exp3_8,-fstg-lift-lams,1110.180000,20.732605,12.710510,0.000000,1.561951,0.000000
Fri Jun 10 23:18:33 2022,gen_regexps,-fstg-lift-lams,15081.936000,285.722168,173.334595,0.001038,20.938599,0.000000
Fri Jun 10 23:19:49 2022,gen_regexps,-fstg-lift-lams,15080.615000,284.915405,172.482544,0.001343,20.937378,0.000000
Fri Jun 10 23:21:14 2022,gen_regexps,-fstg-lift-lams,15096.014000,284.298279,172.505310,0.000000,20.956726,0.000000
Fri Jun 10 23:22:38 2022,gen_regexps,-fstg-lift-lams,15082.648000,285.472290,172.849915,0.000000,20.938660,0.000000
Fri Jun 10 23:24:03 2022,gen_regexps,-fstg-lift-lams,15157.061000,286.794739,174.043213,0.000000,21.042969,0.000000
Fri Jun 10 23:25:35 2022,gen_regexps,-fstg-lift-lams,15089.544000,285.062256,172.545105,0.001343,20.948853,0.000000
Fri Jun 10 23:26:57 2022,gen_regexps,-fstg-lift-lams,15154.343000,286.659851,174.040161,0.000000,21.038696,0.000000
Fri Jun 10 23:28:28 2022,gen_regexps,-fstg-lift-lams,15069.141000,286.424866,173.568176,0.001221,20.922424,0.000000
Fri Jun 10 23:29:50 2022,gen_regexps,-fstg-lift-lams,15129.310000,286.640198,173.586914,0.000000,21.003906,0.000000
Fri Jun 10 23:31:33 2022,gen_regexps,-fstg-lift-lams,15142.972000,288.171875,174.860840,0.000000,21.026733,0.000000
Fri Jun 10 23:33:01 2022,integrate,-fstg-lift-lams,6951.742000,130.144043,77.820129,0.000000,11.384216,0.000000
Fri Jun 10 23:34:05 2022,integrate,-fstg-lift-lams,6958.783000,129.335144,77.130676,0.000000,11.384705,0.000000
Fri Jun 10 23:35:02 2022,integrate,-fstg-lift-lams,6896.458000,129.071228,77.127319,0.000000,11.300659,0.000000
Fri Jun 10 23:35:59 2022,integrate,-fstg-lift-lams,6881.635000,128.462036,76.696472,0.000000,11.278564,0.000000
Fri Jun 10 23:37:08 2022,integrate,-fstg-lift-lams,6904.789000,127.363586,76.061584,0.000000,11.312378,0.000000
Fri Jun 10 23:37:56 2022,integrate,-fstg-lift-lams,6892.733000,127.980713,76.475891,0.000000,11.293152,0.000000
Fri Jun 10 23:38:59 2022,integrate,-fstg-lift-lams,6867.620000,127.340881,76.412842,0.000000,11.294189,0.000000
Fri Jun 10 23:40:00 2022,integrate,-fstg-lift-lams,6964.222000,130.173828,77.889709,0.000793,11.392212,0.000000
Fri Jun 10 23:40:53 2022,integrate,-fstg-lift-lams,6935.874000,129.396973,77.148193,0.000000,11.356262,0.000000
Fri Jun 10 23:41:33 2022,integrate,-fstg-lift-lams,6915.662000,129.476501,77.625488,0.000000,11.336243,0.000000
Fri Jun 10 23:42:40 2022,blackscholes,-fstg-lift-lams,13455.943000,258.734009,159.976257,0.000000,18.713684,0.000000
