timestamp,program,flag,execution_time,pkg_energy,pp0,pp1,dram,psys
Wed Jun  1 16:51:01 2022,callback001,-O0,547.251000,9.963928,5.905334,0.000000,0.899048,0.000000
Wed Jun  1 16:51:10 2022,callback001,-O0,547.443000,10.013306,5.964661,0.000000,0.900574,0.000000
Wed Jun  1 16:51:17 2022,callback001,-O0,547.881000,9.997864,5.934753,0.000000,0.898743,0.000000
Wed Jun  1 16:51:23 2022,callback001,-O0,544.642000,9.966980,5.932922,0.000000,0.892700,0.000000
Wed Jun  1 16:51:40 2022,callback001,-O0,545.103000,9.903748,5.870972,0.000000,0.890930,0.000000
Wed Jun  1 16:51:46 2022,callback001,-O0,543.645000,9.907532,5.879456,0.000000,0.889343,0.000000
Wed Jun  1 16:51:59 2022,callback001,-O0,547.094000,9.929138,5.875488,0.000000,0.894226,0.000000
Wed Jun  1 16:52:06 2022,callback001,-O0,544.356000,9.892456,5.868286,0.000000,0.888855,0.000000
Wed Jun  1 16:52:14 2022,callback001,-O0,545.292000,9.923706,5.881714,0.000000,0.891357,0.000000
Wed Jun  1 16:52:21 2022,callback001,-O0,552.782000,10.052673,5.961060,0.000000,0.899292,0.000000
Wed Jun  1 16:52:36 2022,callback001,-O0,543.791000,9.879700,5.858704,0.000000,0.888977,0.000000
Wed Jun  1 16:52:48 2022,callback001,-O0,546.264000,9.913025,5.861511,0.000000,0.891785,0.000000
Wed Jun  1 16:52:59 2022,callback001,-O0,545.314000,10.091064,5.990479,0.000000,0.890381,0.000000
Wed Jun  1 16:53:13 2022,callback001,-O0,552.284000,10.049194,5.950989,0.000000,0.899597,0.000000
